timestamp,source_type,source_name,event_type,severity,message,ip_src,ip_dst,port_src,port_dst,protocol,user_agent,request_method,request_path,response_code,payload,label
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 4782, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 4782, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 6242, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 6242, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 7702, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 7702, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 9162, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 9162, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 10622, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 10622, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 11779, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 11779, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 11810, win 64240, length 0",18.232.172.24,172.16.218.130,443,36484,IP,,,,,"Flags [.], ack 11810, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 23445:23593, ack 48600, win 2048, options [nop,nop,TS val 3410485157 ecr 237247793], length 148",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 23445:23593, ack 48600, win 2048, options [nop,nop,TS val 3410485157 ecr 237247793], length 148",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 17016:17124, ack 39933, win 512, options [nop,nop,TS val 1885285585 ecr 1885285583], length 108",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 17016:17124, ack 39933, win 512, options [nop,nop,TS val 1885285585 ecr 1885285583], length 108",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39933:40132, ack 17124, win 24571, options [nop,nop,TS val 1885285589 ecr 1885285585], length 199",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39933:40132, ack 17124, win 24571, options [nop,nop,TS val 1885285589 ecr 1885285585], length 199",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 48600:48836, ack 23593, win 2303, options [nop,nop,TS val 237247799 ecr 3410485157], length 236",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 48600:48836, ack 23593, win 2303, options [nop,nop,TS val 237247799 ecr 3410485157], length 236",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 48836, win 2045, options [nop,nop,TS val 3410485161 ecr 237247799], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 48836, win 2045, options [nop,nop,TS val 3410485161 ecr 237247799], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 3251:3287, ack 4299, win 64240, length 36",20.26.156.215,172.16.218.130,22,43764,IP,,,,,"Flags [P.], seq 3251:3287, ack 4299, win 64240, length 36",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 40132, win 512, options [nop,nop,TS val 1885285635 ecr 1885285589], length 0",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [.], ack 40132, win 512, options [nop,nop,TS val 1885285635 ecr 1885285589], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 3287:3395, ack 4299, win 64240, length 108",20.26.156.215,172.16.218.130,22,43764,IP,,,,,"Flags [P.], seq 3287:3395, ack 4299, win 64240, length 108",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 3395, win 64008, length 0",172.16.218.130,20.26.156.215,43764,22,IP,,,,,"Flags [.], ack 3395, win 64008, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 4299:4343, ack 3395, win 64008, length 44",172.16.218.130,20.26.156.215,43764,22,IP,,,,,"Flags [P.], seq 4299:4343, ack 3395, win 64008, length 44",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 4343:4379, ack 3395, win 64008, length 36",172.16.218.130,20.26.156.215,43764,22,IP,,,,,"Flags [P.], seq 4343:4379, ack 3395, win 64008, length 36",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 4343, win 64240, length 0",20.26.156.215,172.16.218.130,22,43764,IP,,,,,"Flags [.], ack 4343, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 4379, win 64240, length 0",20.26.156.215,172.16.218.130,22,43764,IP,,,,,"Flags [.], ack 4379, win 64240, length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 40132:40185, ack 17124, win 24571, options [nop,nop,TS val 1885285766 ecr 1885285635], length 53",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 40132:40185, ack 17124, win 24571, options [nop,nop,TS val 1885285766 ecr 1885285635], length 53",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 40185, win 512, options [nop,nop,TS val 1885285767 ecr 1885285766], length 0",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [.], ack 40185, win 512, options [nop,nop,TS val 1885285767 ecr 1885285766], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 48836:48928, ack 23593, win 2303, options [nop,nop,TS val 237247977 ecr 3410485161], length 92",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 48836:48928, ack 23593, win 2303, options [nop,nop,TS val 237247977 ecr 3410485161], length 92",0
